Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Low & middle income,LMY,"Population, total",SP.POP.TOTL,4049620054,4127853483,4205224081,4282493268,4358651071,4434718175,4511311531,4587799929,4664177477,4739595823,4814250279,4888551481,4961926647,5034824498,5108183576,5181562375,5255157355,5328158709,5402245137,5477389130,5553257507,5630227189,5709187884,5787469694,5865317415,5941372154,6017298320,6094196886,6169917356,6243849229,6314223170
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,804.648456500796,767.971807138751,790.880208249293,840.430637238885,926.100531376678,1040.20739290449,1136.00853329988,1185.71103275997,1160.93907553237,1099.82518759129,1177.75765478613,1162.06593417659,1167.55459231996,1288.22169575973,1490.06634794524,1734.86422930654,2014.03892053455,2439.69426660589,2857.43260761574,2826.1947933346,3390.74990282183,3939.15229373555,4130.06444378513,4326.21492686569,4468.79749861455,4282.04601624269,4269.77006692862,4607.31736311311,4846.86334479652,4904.42291649615,4698.5175297673
Low income,LIC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,59.3644627277151,59.4657400061978,59.435454646316,59.1825148208315,59.1429823012563,59.2668394883488,59.0808629110132,58.8043357237965,58.5899465754729,58.567850442229,58.4997457068201,58.2723435022422,57.9467801412301,57.5968202983303,57.2552028788746,56.8727938692256,56.2021304302868,55.5888623677674,55.0780256365691,54.7131502545341,54.3698985653233,54.644995298647,54.3097856434092,54.1848184659133,53.5304229982501,53.1212314723678,52.6205088714358,52.0642476289672,51.9016445897797,51.6910387037325,50.5111294568262
Low income,LIC,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,15.76074,15.57123,15.47601,15.93693,16.14427,16.12005,16.82243,17.01113,17.84554,18.44718,19.29506,20.92194,21.90672,23.02294,24.18954,25.16454,26.71067,27.67069,29.03108,30.28114,31.25175,30.32438,30.67395,31.42483,30.64733,30.87281,30.97367,..,..
Low income,LIC,"Population, total",SP.POP.TOTL,245338485,250935723,257817106,265888248,273508544,281169146,289332496,297416997,305718387,314325970,322668237,331269527,341035328,351244442,361305645,371788197,383041001,394448347,405862712,417577386,429515596,441658754,453652889,465087882,476470767,488308267,501149314,514890519,529522043,544980983,560643073
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,487.019324949469,532.045895664162,355.922347244397,381.547636598136,352.858161424664,313.297927685574,289.573825338249,302.984703430203,301.00846965688,296.163118655762,360.084301104989,329.929971508787,356.436535442942,386.923539440212,444.499258338238,520.290148479747,585.191774875053,686.413651138395,793.944951436847,753.856197781408,820.562915135461,868.530357388221,772.447998642062,767.544385372142,789.28453030719,736.645564029793,630.769855946827,635.47544942083,647.163397218355,654.940947912545,607.964753680008
Lower middle income,LMC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,37.9238557154141,38.1315461497967,38.2212618307914,38.3508014332345,38.5494804228781,38.7111941089168,39.0899750109752,39.4418339804836,39.8238481640046,40.1467326577725,40.4185144678143,40.5069502738529,40.4243252747469,40.5072728549623,40.5898148111341,40.7315589402369,40.1300422969411,39.660431859494,39.0562161214411,38.6941098494902,38.2711202914411,37.8157329067541,37.3302031802968,37.3031361311696,37.3118859765953,37.3558733131317,37.2816519168127,37.2036285116132,37.1219731226486,37.1376933410851,36.5099002547784
Lower middle income,LMC,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,..,36.36152,37.52671,38.53731,40.01771,41.87168,43.01751,43.98605,45.25852,47.2152,48.70133,49.10457,51.31839,53.42572,55.10399,56.63724,57.06014,57.52835,58.23183,59.64078,59.73422,..,..
Lower middle income,LMC,"Population, total",SP.POP.TOTL,1711634869,1752379727,1792821112,1833665328,1874637283,1915943684,1957535877,1999429097,2041752501,2083995762,2126559759,2169474338,2211549617,2253206148,2295275996,2336911352,2378783316,2421545203,2464036877,2506795582,2550264612,2593815085,2637101332,2679816109,2723061855,2765011526,2806590212,2847931114,2888561818,2928617292,2968398856
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,433.184177774351,405.029252598415,413.339128722568,408.787477576795,449.550877991564,522.313335238093,582.13896161097,597.876480881827,597.9210431915,540.234948066099,558.973058786719,553.518692844933,572.749622379521,638.229132393499,721.15925478328,815.986470133266,938.650084024484,1128.05374713295,1225.81907204939,1256.46346444815,1486.73323791504,1631.11430442125,1695.30445478252,1763.7890305701,1874.775473729,1843.92245982702,1892.70524039558,2019.49853982875,2078.75738872105,2153.95427108494,2058.43459982702
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,15.5257801918475,16.3256312847126,16.5667102993144,16.6520310745892,16.9725125100013,16.3084234084342,16.5706879538724,16.9277110534579,17.0396943135919,17.567837328534,17.8634276370226,17.9374686167984,17.6833617874304,18.1827527040188,18.6788517338944,19.1410078310834,19.380053364579,19.6927558718163,19.3193254063883,19.9472281393238,20.2506337521019,20.0657587539944,20.3117411372626,20.3410821814261,20.5207248354401,21.0830832784328,21.2277730205375,20.7810939107321,19.9684745118341,20.035966933475,19.3757091340648
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,44.75599,45.46037,45.64418,47.32005,49.87864,50.74646,51.55383,53.38863,55.11159,56.93202,58.20964,59.14554,59.98598,61.20917,62.41996,62.62322,63.09084,62.86044,64.33042,66.19974,66.57702,69.24243,69.84937,67.38518,67.90363,68.66013,69.57428,70.24928,70.76348,..,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Population, total",SP.POP.TOTL,383279026,394251647,405847278,417150344,428117445,438968860,449859387,460864078,472047033,483430509,494850317,506478256,518193093,530338988,543086512,556210211,569898499,583743828,597799097,612128501,624828664,639053870,653273442,667464006,680716578,694232973,707023525,718887744,730362334,742714463,756405281
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,2183.54170524602,1708.90497550367,1752.02956170819,1598.2527833102,1643.16862424493,1775.49065944657,1918.37737515598,1954.53267353385,1868.51731166292,1974.90725761494,2220.38439300294,2153.19332546193,2092.42427633946,2279.51886072747,2624.18935496354,3050.86086268512,3482.47657916496,4010.05228073594,4834.32204396145,4256.64048346249,4858.24316666732,5718.86907861057,6035.56581008106,5852.49197095773,5794.32810284726,5108.83117786409,5080.74067722357,5232.29631554928,5509.55913785523,5371.48987165166,4707.81986084887
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,14.7887091791904,15.6334566129168,15.8406054310161,15.8957953661172,16.197028365679,15.464879568504,15.730422909676,16.0968675800121,16.203363234728,16.7286499244664,17.0329194269711,17.1138914359659,16.8459401887045,17.3453472284022,17.8534417770087,18.3145174529146,18.5312189620463,18.8395610585627,18.4126688396456,19.0462612086735,19.2940837005925,19.0284388818938,19.193623221543,19.1885751343162,19.312015706885,19.8295149853087,19.899665472747,19.4992457691559,18.5345430863351,18.4834566279336,17.583992712187
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,44.10312,44.81082,44.97919,46.5842,49.16294,49.89786,50.60875,52.48074,54.21987,56.04599,57.27447,58.15786,58.92159,60.1101,61.26398,61.3243,61.72198,61.31596,62.74357,64.60698,64.78242,67.54172,67.99245,64.96358,65.30866,66.12616,67.14597,67.83487,68.33189,..,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Population, total",SP.POP.TOTL,361322200,371610655,381995940,392371485,402475400,412447289,422368926,432334916,442475967,452793419,462980522,473223662,483540516,494288606,505618583,517240777,529158464,540838105,552681993,565038251,577396038,589646039,601566988,613151287,624564062,635352686,645837915,656767614,668447432,680490997,692532027
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,1555.0582746103,1024.13992334402,1022.14274575121,877.444978567879,899.26979312833,977.954473377344,1058.06607839871,1077.33623074433,1075.35859706627,1137.9223275516,1247.47238123273,1226.50991412021,1168.28204981425,1263.87606211862,1463.04148806568,1657.11024432377,1883.12067837663,2237.26188320553,2652.79039145721,2510.74762666123,2816.19347268048,3232.55085445125,3412.57302470239,3148.3641242062,3073.79994256308,2802.63134980934,2832.83052598,2827.77247042523,2789.82637461637,2674.37046083008,2381.42542469934
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,14.8025619636364,15.6518035644609,15.8602166452381,15.9159554811553,16.2190411804863,15.4830843549529,15.7502821832469,16.1187382246615,16.2252569218126,16.7529706022699,17.0588368002934,17.1535294175141,16.8841055365004,17.3727527738041,17.8818762292172,18.3462935698928,18.5603729966145,18.8618726650542,18.4345961991307,19.0729823156819,19.3259148213915,19.0492489566404,19.2123267404263,19.2095991716254,19.3294282969916,19.8412494942831,19.9156152204435,19.5111702685411,18.5402359435191,18.484118647028,17.5916502180273
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,43.81961,44.53185,44.70194,46.32716,48.93851,49.68187,50.37218,52.23651,53.97258,55.795,57.00151,57.86574,58.60007,59.7622,60.86467,60.89001,61.25071,60.82806,62.26326,64.17043,64.36491,67.18807,67.64223,64.5343,64.86205,65.66358,66.66874,67.3266,67.83314,..,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Population, total",SP.POP.TOTL,359343952,369541810,379832349,390108809,400109102,409972623,419780929,429628398,439699399,449944988,460058369,470225878,480465143,491133637,502381957,513920381,525752130,537343609,549090016,561349152,573609877,585763053,597586990,609074579,620390664,631082594,641470827,652312809,663878345,675805691,687728758
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,1551.3318248338,1021.7804754188,1019.88704638036,875.599089413649,897.479717030071,975.846138059491,1056.46578559404,1075.36776792704,1072.89061340109,1135.62755537211,1246.01975068888,1225.81474139812,1168.3592730487,1263.91574540308,1463.30467052578,1657.84296915963,1885.14870248156,2240.98836783896,2656.83046140438,2512.8438203663,2817.90380218152,3234.88259884026,3414.87165876932,3147.24679176219,3071.92771989,2799.45441811562,2828.10049044876,2822.35969144684,2784.50967675137,2667.55895258895,2375.4738441756
Middle income,MIC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,51.1370782492318,50.9503457925332,50.843282562659,50.6093714034279,50.6730884907702,50.6116154358586,50.5242831684449,50.5057602648024,50.5410606373027,50.4845732105616,50.3760745389145,50.2125944810331,49.9865895664401,49.8922731361561,49.7618139066598,49.6764882714814,49.242190167807,49.0273664738713,48.5477959537829,48.2599308373814,47.7860280843189,47.5093334732193,47.197809124393,46.9169691660015,46.7453256843988,46.7391453863532,46.621382653695,46.5105960590647,46.3873780432256,46.3526070355107,44.988915800666
Middle income,MIC,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,49.85554,50.35684,51.46995,52.52999,53.51749,54.75491,55.90513,56.90115,57.79032,59.09127,60.10605,60.9676,62.7457,64.25291,64.95989,66.51271,67.54648,67.60717,67.95685,68.53343,68.61016,..,..
Middle income,MIC,"Population, total",SP.POP.TOTL,3804281569,3876917760,3947406975,4016605020,4085142527,4153549029,4221979035,4290382932,4358459090,4425269853,4491582042,4557281954,4620891319,4683580056,4746877931,4809774178,4872116354,4933710362,4996382425,5059811744,5123741911,5188568435,5255534995,5322381812,5388846648,5453063887,5516149006,5579306367,5640395313,5698868246,5753580097
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,827.023738419227,785.740097984593,820.315451713864,871.964226674424,965.243607328429,1089.62137798483,1193.8228652823,1246.73726007284,1221.16209285682,1156.94603815533,1236.95452158776,1222.85632245514,1227.92937219673,1356.37606673816,1570.32160657649,1829.60738161698,2127.30093055621,2580.9056770896,3026.28221973102,2998.35629233945,3607.26997781882,4201.46234199476,4420.32330991182,4637.49468742645,4794.47609466369,4599.80845420887,4600.22936847744,4973.53707967724,5240.73875711968,5310.45350032975,5096.7359040376
North America,NAC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,56.1862867537897,56.0719919235663,56.3894312200052,56.4637301648831,57.2959329764565,57.497975386934,57.7467421361937,58.2679386362632,58.3144978799426,58.5158631699452,58.6806935932721,58.5670668477628,58.533833492237,58.5229421096571,58.2839774991595,58.3402302099645,58.4776774086978,58.4612209202201,58.6623801959501,58.4490607256,57.9646789522129,57.4773115107902,57.2906926674024,56.9292022571024,56.7186003662731,56.461722458007,56.5943264847355,56.8852455392197,56.945456268338,57.3346190905226,56.0969854796262
North America,NAC,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,85.62007,85.38716,87.15996,88.97001,90.01767,90.67475,89.39361,89.6473,89.89935,88.17004,88.02895,89.09696,86.78393,89.63641,90.64461,90.19156,89.581,89.54514,89.54421,89.94213,88.85594,90.11209,90.46793,90.2044,91.04777,92.64743,92.81398,93.62134,93.61716,..,..
North America,NAC,"Population, total",SP.POP.TOTL,277371697,281076404,284943671,288662580,292185857,295639837,299064031,302623125,306069812,309502410,312909691,316051677,319046534,321812780,324806660,327822042,331013939,334183103,337404564,340465163,343447854,346242415,349116140,351870848,354755155,357583083,360527592,363217262,365666028,367908829,369670740
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,23653.5020058697,24094.1306916521,24974.7405630878,25772.0724370973,26931.65092829,27897.9346077139,29112.2451436921,30518.0637694345,31691.9453265126,33320.9315858675,35151.3741865271,35831.4544724133,36652.0031278509,38395.5452969729,40788.4830356565,43368.5717044575,45741.25142685,47727.7733811193,48398.372260079,46581.4123313324,48545.7943594729,50251.9927293556,51812.8857334456,53240.4042117038,54742.8320426801,55534.4570291574,56416.7850235092,58555.8897810427,61228.195827322,63306.7999807977,62262.642409838
Not classified,INX,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,"Population, total",SP.POP.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,47.9717822082766,48.239463305617,48.259038156464,47.9954054014887,48.5276442562809,48.6738648872929,48.8821093589589,49.2088054519233,49.1983335856743,49.3604211950516,49.4259454959348,49.3816482464608,49.4885270003386,49.6352302165158,49.6064385889993,49.8870054027558,50.1996494817855,50.2988044302072,50.5260386900414,50.784190804225,50.7911511331669,50.8919676187718,51.1754319298321,51.2715772267458,51.2575167761061,51.3515761366893,51.6025968156335,51.8789756856748,52.1485750669831,52.5467867286265,51.2580695509356
